entity_id,entity_type,schema_version,food_id,name,name_en,group_name,group,portion_g,portion_basis,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,calculated_kcal_from_macros,kcal_gap_pct,quality_score,missing_nutrients_count,meal_suggestion,provenance,source_code,updated_at
food_8007,food,v1,8007,"Cá đao, tươi","Fish, sawfish, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,94.0,18.3,,2.3,,93.9,0.11,0.69,8,General,Viện Dinh dưỡng Quốc gia,8007,2026-02-11T19:12:08Z
food_8008,food,v1,8008,"Cá đé, tươi","Fish, chinese herring or slender shad, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,83.0,18.7,,0.9,,82.9,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,8008,2026-02-11T19:12:08Z
food_8009,food,v1,8009,"Cá đối, tươi","Fish, flathead grey mullet, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,108.0,19.5,,3.3,,107.7,0.28,0.69,8,General,Viện Dinh dưỡng Quốc gia,8009,2026-02-11T19:12:08Z
food_8010,food,v1,8010,"Cá đồng tiền, tươi","Fish, goby, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,98.0,20.1,,2.0,,98.4,0.41,0.69,8,General,Viện Dinh dưỡng Quốc gia,8010,2026-02-11T19:12:08Z
food_8011,food,v1,8011,"Cá hồi, tươi","Fish, salmon, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,136.0,22.0,,5.3,,135.7,0.22,0.69,8,General,Viện Dinh dưỡng Quốc gia,8011,2026-02-11T19:12:08Z
food_8012,food,v1,8012,"Cá khô (chim, thu, nụ, đé), sống","Fish, mix variety, dried",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,208.0,43.3,,3.9,,208.3,0.14,0.69,8,General,Viện Dinh dưỡng Quốc gia,8012,2026-02-11T19:12:08Z
food_8013,food,v1,8013,"Cá lác, tươi",,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,71.0,16.7,,0.5,,71.3,0.42,0.69,8,General,Viện Dinh dưỡng Quốc gia,8013,2026-02-11T19:12:10Z
food_8013002,food,v1,8013002,"Cá lác, luộc","Seafish, Thac lac fish, boiled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,86.0,20.12,,0.6,,85.88,0.14,0.69,8,General,Viện Dinh dưỡng Quốc gia,8013002,2026-02-11T19:12:10Z
food_8013008,food,v1,8013008,"Cá lác, chiên giòn","Seafish, Thac lac fish, shallow fried",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,94.0,21.97,,0.66,,93.82,0.19,0.69,8,General,Viện Dinh dưỡng Quốc gia,8013008,2026-02-11T19:12:10Z
food_8014,food,v1,8014,"Cá mè, tươi","Fish, silver carp, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,144.0,15.4,,9.1,,143.5,0.35,0.69,8,General,Viện Dinh dưỡng Quốc gia,8014,2026-02-11T19:12:10Z
food_8015,food,v1,8015,"Cá mòi (cá sardin), tươi","Fish, sardin, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,124.0,17.5,,6.0,,124.0,0.0,0.69,8,General,Viện Dinh dưỡng Quốc gia,8015,2026-02-11T19:12:10Z
food_8016,food,v1,8016,"Cá mỡ, tươi",,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,151.0,16.8,,9.3,,150.9,0.07,0.69,8,General,Viện Dinh dưỡng Quốc gia,8016,2026-02-11T19:12:10Z
food_8017,food,v1,8017,"Cá mối, tươi","Fish, lizardfish, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,116.0,22.1,,3.1,,116.3,0.26,0.69,8,General,Viện Dinh dưỡng Quốc gia,8017,2026-02-11T19:12:10Z
food_8018,food,v1,8018,"Cá nạc, tươi",,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,80.0,17.5,,1.1,,79.9,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,8018,2026-02-11T19:12:10Z
food_8019,food,v1,8019,"Cá ngừ, tươi","Fish, tuna, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,87.0,21.0,,0.3,,86.7,0.34,0.69,8,General,Viện Dinh dưỡng Quốc gia,8019,2026-02-11T19:12:10Z
food_8020,food,v1,8020,"Cá nục, tươi","Fish, anchovy, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,111.0,20.2,,3.3,,110.5,0.45,0.69,8,General,Viện Dinh dưỡng Quốc gia,8020,2026-02-11T19:12:10Z
food_8020002,food,v1,8020002,"Cá nục, luộc","Seafish, Anchovy, boiled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,133.0,24.34,,3.98,,133.18,0.14,0.71,7,General,Viện Dinh dưỡng Quốc gia,8020002,2026-02-11T19:12:10Z
food_8020014,food,v1,8020014,"Cá nục, nướng","Seafish, Anchovy, grilled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,138.0,25.25,,4.13,,138.17,0.12,0.71,7,General,Viện Dinh dưỡng Quốc gia,8020014,2026-02-11T19:12:10Z
food_8021,food,v1,8021,"Cá phèn, tươi","Fish, goatfishes, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,104.0,15.9,,4.5,,104.1,0.1,0.69,8,General,Viện Dinh dưỡng Quốc gia,8021,2026-02-11T19:12:10Z
food_8022,food,v1,8022,"Cá quả, tươi","Fish, snakehead fish, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,97.0,18.2,,2.7,,97.1,0.1,0.69,8,General,Viện Dinh dưỡng Quốc gia,8022,2026-02-11T19:12:10Z
food_8023,food,v1,8023,"Cá rô đồng, tươi","Fish, climbing perch, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,126.0,19.1,,5.5,,125.9,0.08,0.69,8,General,Viện Dinh dưỡng Quốc gia,8023,2026-02-11T19:12:10Z
food_8024,food,v1,8024,"Cá rô phi, tươi","Fish, tilapia, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,100.0,19.7,,2.3,,99.5,0.5,0.69,8,General,Viện Dinh dưỡng Quốc gia,8024,2026-02-11T19:12:13Z
food_8024008,food,v1,8024008,"Cá rô phi, chiên giòn",,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,131.0,25.92,,3.03,,130.95,0.04,0.69,8,General,Viện Dinh dưỡng Quốc gia,8024008,2026-02-11T19:12:13Z
food_8025,food,v1,8025,"Cá thờn bơn, tươi","Fish, flatfishes, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,73.0,17.4,,0.4,,73.2,0.27,0.69,8,General,Viện Dinh dưỡng Quốc gia,8025,2026-02-11T19:12:13Z
food_8026,food,v1,8026,"Cá thu, tươi","Fish, mackerel, kingfish, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,166.0,18.2,,10.3,,165.5,0.3,0.69,8,General,Viện Dinh dưỡng Quốc gia,8026,2026-02-11T19:12:13Z
food_8027,food,v1,8027,"Cá thu đao, tươi","Fish, pacific saury, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,156.0,20.0,,8.4,,155.6,0.26,0.69,8,General,Viện Dinh dưỡng Quốc gia,8027,2026-02-11T19:12:13Z
food_8028,food,v1,8028,"Cá trạch, tươi","Fish, spiny eels, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,110.0,20.4,,3.2,,110.4,0.36,0.69,8,General,Viện Dinh dưỡng Quốc gia,8028,2026-02-11T19:12:13Z
food_8029,food,v1,8029,"Cá trắm cỏ, tươi","Fish, grass carp, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,91.0,17.0,,2.6,,91.4,0.44,0.69,8,General,Viện Dinh dưỡng Quốc gia,8029,2026-02-11T19:12:13Z
food_8030,food,v1,8030,"Cá trê, tươi","Fish, catfish, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,173.0,16.5,,11.9,,173.1,0.06,0.69,8,General,Viện Dinh dưỡng Quốc gia,8030,2026-02-11T19:12:13Z
food_8031,food,v1,8031,"Cá trích, tươi","Fish, herring, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,166.0,17.7,,10.6,,166.2,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,8031,2026-02-11T19:12:13Z
food_8032,food,v1,8032,"Cá trôi, tươi ","Fish, mrigal carp, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,127.0,18.8,,5.7,,126.5,0.39,0.69,8,General,Viện Dinh dưỡng Quốc gia,8032,2026-02-11T19:12:13Z
food_8033,food,v1,8033,"Cua bể, tươi","Crab, sea water, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,103.0,17.5,7.0,0.6,,103.4,0.39,0.84,8,General,Viện Dinh dưỡng Quốc gia,8033,2026-02-11T19:12:13Z
food_8034,food,v1,8034,"Cua đồng, tươi","Crab, fresh water, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,87.0,12.3,2.0,3.3,,86.9,0.11,0.84,8,General,Viện Dinh dưỡng Quốc gia,8034,2026-02-11T19:12:13Z
food_8035,food,v1,8035,"Cua ghẹ, tươi","Crab, flower crab, blue crab, or sand crab, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,54.0,11.9,,0.7,,53.9,0.19,0.69,8,General,Viện Dinh dưỡng Quốc gia,8035,2026-02-11T19:12:13Z
food_8036,food,v1,8036,"Hải sâm, tươi","Sea slug, sea cucumber, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,90.0,21.5,0.2,0.3,,89.5,0.56,0.84,8,General,Viện Dinh dưỡng Quốc gia,8036,2026-02-11T19:12:13Z
food_8037,food,v1,8037,"Hến, tươi","Clam, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,45.0,4.5,5.1,0.7,,44.7,0.67,0.84,8,General,Viện Dinh dưỡng Quốc gia,8037,2026-02-11T19:12:13Z
food_8038,food,v1,8038,"Lươn, tươi","Fish, eel, mixed species, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,130.0,18.4,10.7,1.5,,129.9,0.08,0.84,8,General,Viện Dinh dưỡng Quốc gia,8038,2026-02-11T19:12:15Z
food_8039,food,v1,8039,"Mực khô, sống","Squid, dried, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,291.0,60.1,2.5,4.5,,290.9,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,8039,2026-02-11T19:12:15Z
food_8040,food,v1,8040,"Mực, tươi","Squid, fresh, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,73.0,16.3,,0.9,,73.3,0.41,0.69,8,General,Viện Dinh dưỡng Quốc gia,8040,2026-02-11T19:12:15Z
food_8040003,food,v1,8040003,"Mực tươi, hấp","Cuttle fish squid, steamed",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,115.0,25.47,,1.41,,114.57,0.37,0.71,7,General,Viện Dinh dưỡng Quốc gia,8040003,2026-02-11T19:12:15Z
food_8040014,food,v1,8040014,"Mực tươi, nướng","Cuttle fish squid, grilled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,115.0,25.47,,1.41,,114.57,0.37,0.71,7,General,Viện Dinh dưỡng Quốc gia,8040014,2026-02-11T19:12:15Z
food_8041,food,v1,8041,"Ốc bươu, tươi","Snail, medium - size, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,84.0,11.1,8.3,0.7,,83.9,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,8041,2026-02-11T19:12:15Z
food_8041002,food,v1,8041002,"Ốc bươu, luộc","Snail, bươu, boiled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,336.0,44.4,33.2,2.8,,335.6,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,8041002,2026-02-11T19:12:15Z
food_8042,food,v1,8042,"Ốc đá, tươi","Snail, marble snail, Chinese mysterysnail, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,63.0,11.2,3.9,0.3,,63.1,0.16,0.84,8,General,Viện Dinh dưỡng Quốc gia,8042,2026-02-11T19:12:15Z
food_8043,food,v1,8043,"Ốc nhồi, tươi","Snail, large size, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,84.0,11.9,7.6,0.7,,84.3,0.36,0.84,8,General,Viện Dinh dưỡng Quốc gia,8043,2026-02-11T19:12:15Z
food_8043003,food,v1,8043003,"Ốc nhồi, hấp","Snail, nhồi , steamed",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,337.0,47.6,30.4,2.8,,337.2,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,8043003,2026-02-11T19:12:15Z
food_8044,food,v1,8044,"Ốc vặn, raw","Snail, helix, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,72.0,12.2,4.3,0.7,,72.3,0.42,0.84,8,General,Viện Dinh dưỡng Quốc gia,8044,2026-02-11T19:12:15Z
food_8044002,food,v1,8044002,"Ốc vặn, luộc","Snail, Helix, boiled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,289.0,48.8,17.2,2.8,,289.2,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,8044002,2026-02-11T19:12:15Z
food_8044003,food,v1,8044003,"Ốc vặn, hấp","Snail, Helix, steamed",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,289.0,48.8,17.2,2.8,,289.2,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,8044003,2026-02-11T19:12:15Z
food_8044014,food,v1,8044014,"Ốc vặn, nướng","Snail, Helix, grilled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,289.0,48.8,17.2,2.8,,289.2,0.07,0.84,8,General,Viện Dinh dưỡng Quốc gia,8044014,2026-02-11T19:12:15Z
food_8045,food,v1,8045,"Rạm, muối, đồ","Crab, sea water, small size, steamed",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,83.0,14.2,,2.9,,82.9,0.12,0.69,8,General,Viện Dinh dưỡng Quốc gia,8045,2026-02-11T19:12:15Z
food_8046,food,v1,8046,"Rạm, tươi","Crab, sea water, small size, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,77.0,12.9,,2.8,,76.8,0.26,0.69,8,General,Viện Dinh dưỡng Quốc gia,8046,2026-02-11T19:12:18Z
food_8047,food,v1,8047,"Rươi, tươi","Tylorhynchus sinensis, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,89.0,12.4,,4.4,,89.2,0.22,0.69,8,General,Viện Dinh dưỡng Quốc gia,8047,2026-02-11T19:12:18Z
food_8048,food,v1,8048,"Sò, tươi","Oyster, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,51.0,8.8,3.0,0.4,,50.8,0.39,0.84,8,General,Viện Dinh dưỡng Quốc gia,8048,2026-02-11T19:12:18Z
food_8049,food,v1,8049,"Tép gạo, tươi","Shrimp, fresh water, tiny, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,58.0,11.7,,1.2,,57.6,0.69,0.69,8,General,Viện Dinh dưỡng Quốc gia,8049,2026-02-11T19:12:18Z
food_8050,food,v1,8050,"Tép khô, sống","Shrimp, fresh water, tiny, dried",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,269.0,59.8,0.7,3.0,,269.0,0.0,0.84,8,General,Viện Dinh dưỡng Quốc gia,8050,2026-02-11T19:12:18Z
food_8051,food,v1,8051,"Tôm biển, tươi","Shrimp, sea water, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,82.0,17.6,0.9,0.9,,82.1,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,8051,2026-02-11T19:12:18Z
food_8051002,food,v1,8051002,"Tôm biển, luộc","Shrimp, sea water, boiled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,82.0,17.6,0.9,0.9,,82.1,0.12,0.86,7,General,Viện Dinh dưỡng Quốc gia,8051002,2026-02-11T19:12:18Z
food_8051014,food,v1,8051014,"Tôm biển, nướng","Shrimp, sea water, grilled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,124.0,26.67,1.36,1.36,,124.36,0.29,0.86,7,General,Viện Dinh dưỡng Quốc gia,8051014,2026-02-11T19:12:18Z
food_8052,food,v1,8052,"Tôm đồng, tươi","Shrimp, fresh water, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,90.0,18.4,,1.8,,89.8,0.22,0.69,8,General,Viện Dinh dưỡng Quốc gia,8052,2026-02-11T19:12:18Z
food_8052002,food,v1,8052002,"Tôm đồng, luộc","Shrimp, fresh water, boiled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,90.0,18.4,,1.8,,89.8,0.22,0.69,8,General,Viện Dinh dưỡng Quốc gia,8052002,2026-02-11T19:12:18Z
food_8052014,food,v1,8052014,"Tôm đồng, nướng","Shrimp, fresh water, grilled",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,136.0,27.88,,2.73,,136.09,0.07,0.69,8,General,Viện Dinh dưỡng Quốc gia,8052014,2026-02-11T19:12:18Z
food_8053,food,v1,8053,"Tôm biển, khô","Shrimp, sea water, dried",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,347.0,75.6,2.5,3.8,,346.6,0.12,0.84,8,General,Viện Dinh dưỡng Quốc gia,8053,2026-02-11T19:12:18Z
food_8054,food,v1,8054,"Trai, nước ngọt, tươi","Mussel, fresh water, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,38.0,4.6,2.5,1.1,,38.3,0.79,0.84,8,General,Viện Dinh dưỡng Quốc gia,8054,2026-02-11T19:12:18Z
food_8055,food,v1,8055,"Bánh phồng tôm, rán","Chips,  shrimp flavour, fried with oil",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,676.0,1.6,34.1,59.2,,675.6,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,8055,2026-02-11T19:12:18Z
food_8056,food,v1,8056,"Bánh phồng tôm, sống","Chíp, shrimp flavour, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,381.0,3.4,75.3,7.4,,381.4,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,8056,2026-02-11T19:12:18Z
food_8057,food,v1,8057,"Bột cá, sống","Fish flour, bones included, raw",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,323.0,71.2,3.0,2.9,,322.9,0.03,0.84,8,General,Viện Dinh dưỡng Quốc gia,8057,2026-02-11T19:12:20Z
food_8058,food,v1,8058,Ruốc cá quả,"Fish, snake head fish, dried flour with fish sauce",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,312.0,65.7,3.0,4.1,,311.7,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,8058,2026-02-11T19:12:20Z
food_8059,food,v1,8059,Ruốc tôm,Shrimp dried flour with fish sauce,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,305.0,65.5,3.7,3.1,,304.7,0.1,0.84,8,General,Viện Dinh dưỡng Quốc gia,8059,2026-02-11T19:12:20Z
food_8060,food,v1,8060,Cá chim,Black pomfret,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,143.0,17.7,3.6,6.4,,142.8,0.14,0.84,8,General,Viện Dinh dưỡng Quốc gia,8060,2026-02-11T19:12:20Z
food_8061,food,v1,8061,Cá chim trắng,Silver or white pomfret,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,247.0,15.1,3.42,19.2,,246.88,0.05,0.84,8,General,Viện Dinh dưỡng Quốc gia,8061,2026-02-11T19:12:20Z
food_8062,food,v1,8062,Cá điêu hồng,Red tilapia,Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,111.0,17.1,3.11,3.3,,110.54,0.41,0.84,8,General,Viện Dinh dưỡng Quốc gia,8062,2026-02-11T19:12:20Z
food_8063,food,v1,8063,"Cá basa, phi lê","Basafish, Catfish, fillet",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,67.0,9.7,5.32,0.8,,67.28,0.42,0.84,8,General,Viện Dinh dưỡng Quốc gia,8063,2026-02-11T19:12:20Z
food_8064,food,v1,8064,Chả cá basa,"Basafish, fishball",Thủy sản và sản phẩm chế biến,Thủy sản và sản phẩm chế biến,100,per_100g,186.0,11.1,6.12,13.0,,185.88,0.06,0.84,8,General,Viện Dinh dưỡng Quốc gia,8064,2026-02-11T19:12:20Z
